Discharge_ID,Formula_dcg,Gravimetric_Capacity_(mAh/g),Average_Voltage_(V),Number_of_Elements_dcg,a_dcg,alpha_dcg,Spacegroup_cg,sum_NpUnfilled_dcg,sum_GSbandgap_dcg,sum_SpaceGroupNumber_dcg,avg_MeltingT_dcg,avg_Row_dcg,avg_NsUnfilled_dcg,avg_GSvolume_pa_dcg,dev_Column_dcg,dev_Row_dcg,dev_CovalentRadius_dcg,dev_Electronegativity_dcg,dev_NpValence_dcg,dev_NsUnfilled_dcg,dev_NpUnfilled_dcg,dev_GSbandgap_dcg,max_MeltingT_dcg,max_NdValence_dcg,max_NpUnfilled_dcg,max_NUnfilled_dcg,Predicted_Fermi_Energy_dcg,Predicted_Band_Gap_dcg,Predicted_Formation_Energy_Per_Atom_dcg,Predicted_Final_Energy_Per_Atom_dcg
26303,Li2V2F7,117.094057477742,4.224617225,3,5.467062,70.61792,2,7,13.79,1021,513.443636363636,2.36363636363636,0.181818181818182,11.5599242424182,6.47933884297521,0.595041322314049,38.6446280991736,1.23801652892562,2.31404958677686,0.297520661157025,0.462809917355372,0.911735537190083,2183,3,1,0,2.51303434371948,0.375757217407227,0.375757217407227,-2.10459089279175
26307,LiFe(SiO3)2,141.49647254022,4.88209549666667,4,8.801757,78.072472,14,20,1.546,984,596.749,2.4,0.1,12.28333333333,3.52,0.56,26.16,0.858,1.44,0.18,0.8,0.24736,1811,6,4,0,1.5543417930603,2.3889102935791,2.3889102935791,-2.50365972518921
26311,Li10Mn5Fe3O16,185.996285924421,3.75433086333333,4,5.967911,90.91735,1,32,0,4254,542.402941176471,2.47058823529412,0.294117647058823,11.6541548343382,6.06228373702422,0.719723183391004,32.7474048442907,1.07626297577855,1.99307958477509,0.41522491349481,0.996539792387543,0,1811,6,2,0,3.47268009185791,1.92240679264069,1.92240679264069,-2.50763654708862
26313,Li2NiP2O7,124.794401040601,4.83558850708333,4,6.512455,113.58493,1,20,3.25,771,304.465,2.33333333333333,0.166666666666667,12.69851190475,4.41666666666667,0.5,25.6666666666667,0.870138888888889,1.41666666666667,0.277777777777778,0.833333333333333,0.451388888888889,1728,8,3,0,2.32281756401062,3.63366174697876,3.63366174697876,-2.26644802093506
26317,LiHf8(N2O)4,174.13910058671,2.40366101583333,4,5.483859,90.832584,1,32,51.496,3381,1010.7280952381,3.52380952380952,0.0476190476190476,16.6077777777762,5.71428571428571,1.88662131519274,49.1972789115646,0.934965986394558,1.63265306122449,0.090702947845805,1.30612244897959,3.03604535147392,2506,2,3,0,4.73330593109131,1.6767315864563,1.6767315864563,-2.57525539398193
26319,Li3Mo2(PO4)3,35.8050709850862,5.89824419333332,4,5.012022,89.884646,12,33,4.875,1295,438.1285,2.45,0.25,12.906535714275,4.8,0.675,29.1,0.8214,1.425,0.375,0.825,0.414375,2896,5,3,0,0.945054173469543,2.11404371261597,2.11404371261597,-2.56902456283569
26323,Li4MoP2O9,96.8176522860899,3.14662804583333,4,8.040578,89.826459,12,24,3.25,1257,364.91,2.3125,0.3125,13.071800595225,5.9375,0.5078125,29.390625,0.95765625,1.640625,0.4296875,0.9375,0.35546875,2896,5,3,0,2.16768217086792,4.08138561248779,4.08138561248779,-2.5672492980957
26329,Li3Cr3(PO4)4,38.038148021411,5.83846184333328,4,10.090793,89.794759,15,44,6.5,1574,386.425769230769,2.38461538461538,0.230769230769231,12.2811904761808,4.36686390532544,0.562130177514793,26.9349112426036,0.838816568047337,1.3491124260355,0.355029585798817,0.781065088757396,0.423076923076923,2180,5,3,0,0.992891073226929,3.04041075706482,3.04041075706482,-2.56946921348572
26333,LiCoPO4,108.614208149644,4.70699792833333,4,4.925207,89.997661,62,11,1.625,473,394.027142857143,2.42857142857143,0.142857142857143,12.2612244897857,4.40816326530612,0.612244897959184,26.6122448979592,0.860408163265306,1.55102040816327,0.244897959183673,0.897959183673469,0.397959183673469,1768,7,3,0,1.85416996479034,2.89803791046143,2.89803791046143,-2.54437303543091
26337,Li3Cr2(PO4)3,144.431315118966,5.05081603833334,4,4.853867,89.636275,12,33,4.875,1295,366.5285,2.35,0.25,12.456535714275,4.8,0.525,27.3,0.8814,1.425,0.375,0.825,0.414375,2180,5,3,0,1.77457714080811,1.79572439193726,1.79572439193726,-2.62101316452026
26339,Li5Mn3(PO4)4,113.65114030113,4.53682791833333,4,4.778567,89.999424,6,44,6.5,1996,320.408928571429,2.35714285714286,0.178571428571429,12.5139420595714,5.12244897959184,0.535714285714285,28.2857142857143,0.937551020408163,1.55102040816327,0.293367346938775,0.897959183673469,0.397959183673469,1519,5,3,0,1.82054650783539,1.24825084209442,1.24825084209442,-2.55256009101868
26345,Li7Ti11O24,111.869670927185,5.36230047833333,3,8.869775,89.691339,6,48,0,4025,615.286428571429,2.52380952380952,0.166666666666667,12.3396031745976,6.44897959183674,0.773242630385487,39.9455782312925,1.03727891156463,1.95918367346939,0.277777777777778,0.979591836734694,0,1941,2,2,0,1.63588345050812,3.818274974823,3.818274974823,-2.29216623306274
26347,LiMo(PO3)4,87.3850047394743,3.48696140333332,4,9.881084,39.81604,15,36,6.5,610,293.138333333333,2.38888888888889,0.111111111111111,12.8791269841167,2.41975308641975,0.561728395061728,23.2592592592593,0.647407407407407,0.888888888888889,0.197530864197531,0.444444444444444,0.561728395061728,2896,5,3,0,3.05627536773682,4.56660938262939,4.56660938262939,-2.60609126091003
26351,LiMoP2O7,116.777227825003,3.34891097499999,4,6.561706,84.038254,2,20,3.25,546,397.080909090909,2.45454545454545,0.181818181818182,12.8326190476091,3.65289256198347,0.661157024793388,26.8429752066116,0.72198347107438,1.15702479338843,0.297520661157025,0.661157024793388,0.483471074380165,2896,5,3,0,2.50836277008057,3.97621369361877,3.97621369361877,-2.52189469337463
26355,Li4Mn3Ni3(PO4)6,71.5039948337801,5.86563734333334,5,8.45771,62.354645,1,66,9.75,2542,369.369,2.45,0.1,12.0684380131275,3.8625,0.63,26.61,0.828,1.425,0.18,0.825,0.414375,1728,8,3,0,0.25172233581543,2.84423279762268,2.84423279762268,-2.62383556365967
26359,Li2Co3(P2O7)2,137.902090698909,5.29844342333333,4,5.30304,81.162323,2,40,6.5,1216,358.599130434783,2.43478260869565,0.0869565217391304,12.2466356107565,3.39508506616257,0.604914933837429,24.7712665406427,0.772778827977316,1.28544423440454,0.158790170132325,0.756143667296786,0.466918714555766,1768,7,3,0,1.14297664165497,3.33009362220764,3.33009362220764,-2.56644368171692
26361,Li4Mn3Fe3(TeO8)2,70.2046775911766,5.75476797333333,5,6.061538,88.922689,8,36,0.928,2750,504.531428571429,2.64285714285714,0.142857142857143,12.3297413793036,5.0969387755102,0.918367346938775,33.0204081632653,0.939591836734694,1.83673469387755,0.244897959183673,0.918367346938776,0.0615510204081633,1811,10,2,0,1.09248340129852,1.72355532646179,1.72355532646179,-2.47780799865723
26365,Li5Mn6(BO3)6,108.719859937957,5.11242886583334,4,5.297301,97.770368,1,66,9.144,3659,755.91,2.34285714285714,0.142857142857143,10.0804909687971,4.73142857142857,0.568163265306122,27.3697959183673,0.941583673469388,1.82204081632653,0.244897959183673,1.18530612244898,0.432940408163265,2348,5,5,0,1.4478805065155,3.70848035812378,3.70848035812378,-2.45735287666321
26367,Li2Mn3(P2O7)2,96.7299018403734,4.14450236333333,4,7.999288,70.098527,14,40,6.5,1285,326.120869565217,2.43478260869565,0.0869565217391304,12.2782772899174,3.80340264650283,0.604914933837429,26.8355387523629,0.825179584120983,1.28544423440454,0.158790170132325,0.756143667296786,0.466918714555766,1519,5,3,0,1.97563481330872,1.05845284461975,1.05845284461975,-2.54943084716797
26371,Li7Fe8(BO3)8,125.327380493427,3.01485834833333,4,5.221268,91.324647,1,88,12.192,5051,803.468723404255,2.34042553191489,0.148936170212766,10.1679432624064,4.57039384336804,0.564961521050249,25.9157990040742,0.897419646899049,1.82526029877773,0.25350837483024,1.19511090991399,0.43050067904029,2348,6,5,0,3.01222562789917,1.15243923664093,1.15243923664093,-2.51482558250427
26387,LiV5O10,166.877457020277,4.92517142583333,3,7.400363,80.343476,5,20,0,1494,744.793125,2.625,0.0625,10.7933333333313,5.46875,0.859375,38.828125,0.89921875,1.875,0.1171875,0.9375,0,2183,3,2,0,1.45486152172089,3.53229284286499,3.53229284286499,-2.2773494720459
26389,Li6Co5Ni3O16,56.1090334419619,1.63896189083332,4,5.697545,91.373228,8,32,0,3211,587.431333333333,2.53333333333333,0.2,10.91416666666,5.08444444444444,0.782222222222222,30.08,0.965333333333333,1.99111111111111,0.32,0.995555555555555,0,1768,8,2,0,3.10476565361023,0.707240581512451,0.707240581512451,-2.81067562103271
26393,Li3Mn3(PO4)4,52.3868266276028,4.44785366833336,4,9.9083,88.567902,15,44,6.5,1538,310.156538461538,2.38461538461538,0.115384615384615,12.2001427308231,4.18934911242604,0.562130177514793,26.9349112426036,0.854437869822485,1.3491124260355,0.20414201183432,0.781065088757396,0.423076923076923,1519,5,3,0,3.53452348709106,3.17288684844971,3.17288684844971,-2.56762027740479
26397,LiMn4(PO4)3,113.65114030113,5.40738792583334,4,6.449106,90,58,33,4.875,1247,406.9595,2.55,0.05,11.775719622325,3.75,0.715,28.62,0.8262,1.425,0.095,0.825,0.414375,1519,5,3,0,1.56085062026978,1.07985854148865,1.07985854148865,-2.56278300285339
26399,Li3V2(PO4)3,204.820338817731,3.94675621333333,4,8.604202,74.026247,15,33,4.875,1295,366.8285,2.35,0.15,12.638535714275,4.95,0.525,28.98,0.885,1.425,0.255,0.825,0.414375,2183,3,3,0,3.31627464294434,1.94113230705261,1.94113230705261,-2.72108268737793
26401,LiVF5,61.6454427586531,5.62361816833334,3,9.931358,89.773504,4,5,9.85,533,414.884285714286,2.28571428571429,0.142857142857143,11.1629761904714,5.71428571428571,0.489795918367347,34.0816326530612,1.09183673469388,2.04081632653061,0.244897959183673,0.408163265306122,0.804081632653061,2183,3,1,0,3.31934690475464,0.627843379974365,0.627843379974365,-1.9090758562088
26403,Li4Ni5(P3O11)2,166.877457020277,5.00709573333333,4,6.530508,76.039344,14,62,9.75,2317,366.598918918919,2.43243243243243,0.108108108108108,12.2622908622811,3.60262965668371,0.607742878013148,25.1979547114682,0.80318480642805,1.39371804236669,0.192841490138787,0.815193571950329,0.441563184806428,1728,8,3,0,1.48906028270721,3.31921076774597,3.31921076774597,-2.27200794219971
26409,Li2V4Si4O13,72.3004621982275,3.26120575833335,4,6.939269,67.563352,2,42,3.092,2438,743.468695652174,2.52173913043478,0.0869565217391304,12.4065942028957,4.57466918714556,0.680529300567108,32.0453686200378,0.900415879017013,1.57277882797732,0.158790170132325,0.952741020793951,0.222109640831758,2183,3,4,0,3.93808555603027,0.388493418693542,0.388493418693542,-2.76431798934937
26413,LiMnPO4,110.401669147061,4.05117100333334,4,5.114926,90,33,11,1.625,496,358.455714285714,2.42857142857143,0.142857142857143,12.2958796622,4.81632653061225,0.612244897959184,28.734693877551,0.914285714285714,1.55102040816327,0.244897959183673,0.897959183673469,0.397959183673469,1519,5,3,0,2.03256106376648,3.89570426940918,3.89570426940918,-2.67950916290283
26421,LiFePO4,145.256833810174,4.039884625,4,5.309917,75.098062,7,11,1.625,508,400.17,2.42857142857143,0.142857142857143,12.3305102040714,4.61224489795918,0.612244897959184,27.5918367346939,0.868571428571429,1.55102040816327,0.244897959183673,0.897959183673469,0.397959183673469,1811,6,3,0,2.05491614341736,1.61052894592285,1.61052894592285,-2.69082260131836
26423,Li3Co2(PO4)3,111.757811760883,4.91333470333332,4,8.8309,56.195269,148,33,4.875,1225,325.3285,2.35,0.15,12.362035714275,4.35,0.525,25.74,0.855,1.425,0.255,0.825,0.414375,1768,7,3,0,1.81331896781921,0.667015910148621,0.667015910148621,-2.36416697502136
26425,Li2Cr(PO3)4,150.099467017832,3.08106349999999,4,10.159209,88.121129,14,36,6.5,839,263.904210526316,2.31578947368421,0.157894736842105,12.8377694235474,3.4792243767313,0.465373961218837,24,0.777839335180055,1.06371191135734,0.265927977839335,0.598337950138504,0.54016620498615,2180,5,3,0,2.79136300086975,2.96403670310974,2.96403670310974,-2.62882447242737
26429,LiV6P7O24,158.726463604617,4.01241247833333,4,26.852384,72.583705,11,69,11.375,1905,449.683947368421,2.5,0.0263157894736842,12.3990789473605,3.40997229916898,0.657894736842105,28.9529085872576,0.733628808864266,1.16343490304709,0.0512465373961219,0.668975069252078,0.48840027700831,2183,3,3,0,1.92553532123566,1.35509014129639,1.35509014129639,-2.6508572101593
26435,Li(WO2)2,115.086878858327,5.27036038333333,3,6.368423,60,227,8,0,735,1151.84142857143,3.14285714285714,0.142857142857143,12.1590476190429,5.71428571428571,1.63265306122449,41.469387755102,0.754285714285714,1.95918367346939,0.244897959183673,0.979591836734694,0,3695,4,2,0,1.8974335193634,2.64429330825806,2.64429330825806,-2.65314722061157
26443,Li5V3CrO8,96.8176522860899,4.16737411833333,4,6.022483,89.841661,9,16,0,2157,672.69705882353,2.47058823529412,0.352941176470588,12.1192156862647,6.53287197231834,0.719723183391004,35.6539792387543,1.0801384083045,1.99307958477509,0.456747404844291,0.996539792387543,0,2183,5,2,0,2.27899885177612,4.11539840698242,4.11539840698242,-2.56512427330017
26449,Li2NiP2O7,111.869670927185,7.47538776333334,4,7.718678,74.657028,2,20,3.25,771,304.465,2.33333333333333,0.166666666666667,12.69851190475,4.41666666666667,0.5,25.6666666666667,0.870138888888889,1.41666666666667,0.277777777777778,0.833333333333333,0.451388888888889,1728,8,3,0,1.38259029388428,4.03264617919922,4.03264617919922,-2.30702352523804
26453,LiMn(PO3)3,128.973202453831,4.49721083083333,4,8.565629,90,19,27,4.875,560,244.127857142857,2.35714285714286,0.0714285714285714,12.6240452732714,2.87755102040816,0.510204081632653,23.6938775510204,0.743877551020408,1.01020408163265,0.13265306122449,0.551020408163265,0.54719387755102,1519,5,3,0,2.25783252716064,0.919173717498779,0.919173717498779,-2.57228231430054
26461,LiV2O5,158.726463604617,4.03256522333333,3,3.663464,90,63,10,0,747,636.71125,2.5,0.125,11.0172916666625,5.78125,0.75,36.875,0.95,1.875,0.21875,0.9375,0,2183,3,2,0,2.23756551742554,1.31859362125397,1.31859362125397,-2.64695811271667
26471,Li3Fe(Si2O5)3,126.898192717636,3.23390131833333,4,11.148344,90,64,54,4.638,2458,564.6428,2.32,0.12,12.788999999996,3.408,0.4608,25.056,0.87504,1.344,0.2112,0.8832,0.2819904,1811,6,4,0,2.42146301269531,3.51407051086426,3.51407051086426,-2.50865745544434
26481,Li2FeO2,101.999144081767,4.60104921333333,3,5.262245,93.706695,12,4,0,711,565.596,2.4,0.4,12.42533333332,6.08,0.64,30.4,1.0448,1.92,0.48,0.96,0,1811,6,2,0,2.51555943489075,2.84312534332275,2.84312534332275,-2.68467402458191
26489,LiCr2P3O10,130.825313499138,4.41989193083333,4,8.657838,77.763693,11,29,4.875,813,394.599375,2.4375,0.1875,12.3583779761813,3.484375,0.6015625,25.859375,0.76328125,1.171875,0.3046875,0.6796875,0.4951171875,2180,5,3,0,2.46530389785767,2.59810519218445,2.59810519218445,-2.65073013305664
26493,LiCrP2O7,115.086878858327,4.63667861833333,4,8.183706,71.551223,4,20,3.25,546,331.99,2.36363636363636,0.181818181818182,12.4235281385182,3.65289256198347,0.528925619834711,25.1074380165289,0.779834710743802,1.15702479338843,0.297520661157025,0.661157024793388,0.483471074380165,2180,5,3,0,1.73407125473022,2.79127788543701,2.79127788543701,-2.63378667831421
26501,LiMo2P2O9,174.770009478949,3.45528407833333,4,6.667504,90,62,24,3.25,799,526.677857142857,2.57142857142857,0.214285714285714,12.5042006802643,3.86734693877551,0.816326530612245,29.3877551020408,0.690612244897959,1.28571428571429,0.336734693877551,0.73469387755102,0.397959183673469,2896,5,3,0,3.22548913955688,4.39421272277832,4.39421272277832,-2.61465668678284
26513,Li4Mn3FeO8,161.983237482817,4.63710307,4,5.962988,59.637546,166,16,0,1892,538.8225,2.5,0.25,11.3378807471188,5.9375,0.75,33.3125,1.07,2,0.375,1,0,1811,6,2,0,1.61417865753174,0.51924192905426,0.51924192905426,-2.20977234840393
26515,Li3Fe(PO4)2,217.228416299288,4.68821898208333,4,4.704276,79.552131,15,22,3.25,1016,303.219285714286,2.28571428571429,0.214285714285714,12.7493197278786,5.3265306122449,0.448979591836735,27.265306122449,0.937959183673469,1.55102040816327,0.336734693877551,0.897959183673469,0.397959183673469,1811,6,3,0,1.7442479133606,2.96999287605286,2.96999287605286,-2.51125240325928
26521,Li2MnPO4F,64.0006563844594,4.42502924333335,5,6.558377,90,62,12,3.595,740,335.153333333333,2.33333333333333,0.222222222222222,12.4857767743,5.77777777777778,0.518518518518518,30.2716049382716,1.0483950617284,1.77777777777778,0.345679012345679,0.962962962962963,0.621358024691358,1519,5,3,0,1.74657022953033,4.49169921875,4.49169921875,-2.56426548957825
26531,Li2Cu(PO3)4,69.2637288109448,4.59771999333333,4,7.908036,84.363454,9,36,6.5,835,220.628947368421,2.31578947368421,0.157894736842105,12.8314536340737,3.03601108033241,0.465373961218837,23.5346260387812,0.761883656509695,1.06371191135734,0.265927977839335,0.598337950138504,0.54016620498615,1357.77,10,3,0,2.6100857257843,0.404433608055115,0.404433608055115,-2.2179684638977
26535,Li3MnFeCo(PO4)3,107.719296219519,3.60109337333333,6,6.103634,89.687615,6,33,4.875,1477,384.217619047619,2.42857142857143,0.142857142857143,12.295871452019,4.61224489795918,0.612244897959184,27.6462585034014,0.88108843537415,1.55102040816327,0.244897959183673,0.897959183673469,0.397959183673469,1811,7,3,0,3.08023691177368,4.01006889343262,4.01006889343262,-2.55609893798828
26539,Li4Mn3CoO8,204.820338817731,3.99040284583333,4,5.968295,106.711436,2,16,0,1857,536.135,2.5,0.25,11.3075682471188,5.875,0.75,32.9375,1.066875,2,0.375,1,0,1768,7,2,0,3.52702665328979,1.8588525056839,1.8588525056839,-2.70128202438354
26549,Li2Mo3S4,64.4676691804523,2.54690353583334,3,6.710762,94.730893,1,8,8.808,1425,1238.75777777778,3.44444444444444,0.555555555555556,20.3782407407333,5.92592592592593,1.03703703703704,19.0617283950617,0.490864197530864,1.97530864197531,0.493827160493827,0.987654320987654,1.08740740740741,2896,5,2,0,3.21655559539795,0.401497364044189,0.401497364044189,-2.657630443573
26551,Li2Cu(PO3)4,124.620470507315,4.09366286333333,4,8.269661,88.023995,15,36,6.5,835,220.628947368421,2.31578947368421,0.157894736842105,12.8314536340737,3.03601108033241,0.465373961218837,23.5346260387812,0.761883656509695,1.06371191135734,0.265927977839335,0.598337950138504,0.54016620498615,1357.77,10,3,0,2.27890920639038,2.77734851837158,2.77734851837158,-2.38862729072571
26561,Li5VCr3O8,116.777227825003,4.03461805888888,4,6.140739,58.634293,166,16,0,2157,672.344117647059,2.47058823529412,0.470588235294118,11.9050980392059,6.42214532871972,0.719723183391004,34.1038062283737,1.07681660899654,1.99307958477509,0.498269896193772,0.996539792387543,0,2183,5,2,0,2.15531015396118,3.90610647201538,3.90610647201538,-2.5240170955658
26563,Li(CoO2)2,113.215721197953,6.07348271333332,3,4.860005,90,59,8,0,665,601.27,2.57142857142857,0.142857142857143,10.5004761904714,4.73469387755102,0.816326530612245,29.7142857142857,0.911020408163265,1.95918367346939,0.244897959183673,0.979591836734694,0,1768,7,2,0,1.46626603603363,2.39570832252502,2.39570832252502,-2.55707049369812
26567,Li4Cu(PO4)2,38.8668825157429,4.43594692833336,4,10.372301,73.578392,14,22,3.25,1241,283.035333333333,2.26666666666667,0.333333333333333,13.02825396824,5.68888888888889,0.426666666666667,28.16,0.987022222222222,1.68888888888889,0.444444444444444,0.977777777777778,0.375555555555556,1357.77,10,3,0,0.0600118637084961,0.923859596252441,0.923859596252441,-2.30590319633484
26571,LiCr4(PO4)3,115.086878858327,4.76949236083334,4,8.895225,68.525238,15,33,4.875,1295,539.1595,2.55,0.25,11.916202380945,4.05,0.715,28.62,0.7998,1.425,0.375,0.825,0.414375,2180,5,3,0,1.93232727050781,2.69277453422546,2.69277453422546,-2.63180446624756
26575,Li2CoP2O7,100.526643276974,4.77976074333333,4,13.406361,59.683784,14,20,3.25,740,307.798333333333,2.33333333333333,0.166666666666667,12.69226190475,4.54166666666667,0.5,25.8611111111111,0.873055555555555,1.41666666666667,0.277777777777778,0.833333333333333,0.451388888888889,1768,7,3,0,2.57725381851196,2.08434319496155,2.08434319496155,-2.60717058181763
26577,LiMnBO3,166.877457020277,4.95480237833333,4,5.244815,91.012595,9,11,1.524,648,747.515,2.33333333333333,0.166666666666667,10.2614032567,5,0.555555555555555,28,0.958333333333333,1.83333333333333,0.277777777777778,1.22222222222222,0.423333333333333,2348,5,5,0,1.80043435096741,3.22593641281128,3.22593641281128,-2.26547622680664
26579,LiCrPO4,174.13910058671,2.92156034833333,4,7.392773,76.812303,43,11,1.625,508,452.884285714286,2.42857142857143,0.285714285714286,12.3962244897857,5.02040816326531,0.612244897959184,28.734693877551,0.896326530612245,1.55102040816327,0.408163265306122,0.897959183673469,0.397959183673469,2180,5,3,0,3.49980998039246,2.79711961746216,2.79711961746216,-2.56195878982544
26595,LiCoO2,92.50725928845,4.21449480083333,3,5.634031,119.999711,227,4,0,447,582.8225,2.5,0.25,11.262083333325,5.5,0.75,30.5,1.005,2,0.375,1,0,1768,7,2,0,2.61618494987488,2.35947322845459,2.35947322845459,-2.70299482345581
26605,LiCrP2O7,130.825313499138,4.86889402083333,4,8.124155,72.864156,14,20,3.25,546,331.99,2.36363636363636,0.181818181818182,12.4235281385182,3.65289256198347,0.528925619834711,25.1074380165289,0.779834710743802,1.15702479338843,0.297520661157025,0.661157024793388,0.483471074380165,2180,5,3,0,1.63868057727814,2.40368819236755,2.40368819236755,-2.63100290298462
26607,Li4Fe3(OF3)2,170.872882372335,4.30759364333334,4,5.271257,98.674457,2,10,11.82,1717,511.890666666667,2.4,0.266666666666667,11.66788888888,6.34666666666667,0.64,35.0755555555556,1.2448,2.36444444444444,0.391111111111111,0.622222222222222,0.9456,1811,6,2,0,2.56440043449402,3.42463612556458,3.42463612556458,-2.60716819763184
26611,LiV3(P3O10)2,169.89052558678,3.84741856166667,4,8.42122,90,20,58,9.75,1168,333.416333333333,2.4,0.0333333333333333,12.43815873015,2.72,0.56,25.2888888888889,0.684,0.977777777777778,0.0644444444444444,0.515555555555556,0.52,2183,3,3,0,2.33868598937988,3.53059244155884,3.53059244155884,-2.49148321151733
26613,LiFeP2O7,113.215721197953,5.22817524583335,4,5.3009,81.518345,9,20,3.25,546,298.444545454545,2.36363636363636,0.0909090909090909,12.3817099567,3.35537190082645,0.528925619834711,24.297520661157,0.760165289256198,1.15702479338843,0.165289256198347,0.661157024793388,0.483471074380165,1811,6,3,0,1.51800298690796,2.36142778396606,2.36142778396606,-2.53811621665955
26617,LiCr3P3O13,101.999144081767,4.46274337833333,4,6.313545,100.128175,11,35,4.875,1078,432.8995,2.45,0.2,11.811952380945,3.54,0.63,26.26,0.75075,1.235,0.32,0.7,0.414375,2180,5,3,0,2.05356764793396,2.37057518959045,2.37057518959045,-2.6508903503418
26619,LiFePO4,204.820338817731,3.86651985833333,4,5.112258,90.003791,14,11,1.625,508,400.17,2.42857142857143,0.142857142857143,12.3305102040714,4.61224489795918,0.612244897959184,27.5918367346939,0.868571428571429,1.55102040816327,0.244897959183673,0.897959183673469,0.397959183673469,1811,6,3,0,3.10122132301331,2.05451059341431,2.05451059341431,-2.70961761474609
26627,LiMoP4O13,96.8176522860899,4.12430722333334,4,7.210128,90,19,38,6.5,622,280.594210526316,2.36842105263158,0.105263157894737,12.6804887217947,2.31024930747922,0.542936288088643,22.6149584487535,0.629473684210526,0.864265927977839,0.188365650969529,0.421052631578947,0.54016620498615,2896,5,3,0,2.41279435157776,3.98352766036987,3.98352766036987,-2.54795980453491
26629,LiTi3Zn2O8,117.164266753551,1.94195035333333,4,8.487338,90,213,16,0,1295,578.603571428571,2.71428571428571,0.0714285714285714,11.9588095238071,4.87755102040816,0.918367346938775,37.2244897959184,0.958367346938775,1.95918367346939,0.13265306122449,0.979591836734694,0,1941,10,2,0,4.55680465698242,0.377807378768921,0.377807378768921,-2.87774753570557
26635,Li2V3(P2O7)2,74.0906011114422,2.64741847333334,4,7.938032,69.724928,14,40,6.5,1321,412.729565217391,2.43478260869565,0.0869565217391304,12.6072877846696,4.2117202268431,0.604914933837429,29.0586011342155,0.812476370510397,1.28544423440454,0.158790170132325,0.756143667296786,0.466918714555766,2183,3,3,0,4.32170820236206,2.791748046875,2.791748046875,-2.65352892875671
26637,LiMo2P2O11,116.777227825003,4.13463797833334,4,12.895708,72.61912,11,28,3.25,823,467.693125,2.5,0.1875,12.0793005952312,3.5078125,0.75,27.5,0.64625,1.203125,0.3046875,0.65625,0.35546875,2896,5,3,0,2.16144180297852,3.8369824886322,3.8369824886322,-2.52845335006714
26647,LiCo6P7O24,111.757811760883,5.06578345333333,4,26.543687,72.866886,11,69,11.375,1695,384.157631578947,2.5,0.0263157894736842,11.9624999999921,2.37950138504155,0.657894736842105,23.5678670360111,0.683767313019391,1.16343490304709,0.0512465373961219,0.668975069252078,0.48840027700831,1768,7,3,0,1.30327808856964,1.0209858417511,1.0209858417511,-2.38998341560364
26669,Li2Fe(PS3)2,71.5039948337801,5.17994174833334,4,6.024313,89.847176,5,18,16.462,1111,516.649090909091,2.90909090909091,0.181818181818182,22.1616720779091,4.92561983471074,0.330578512396694,9.45454545454546,0.483636363636364,1.48760330578512,0.297520661157025,0.892561983471074,0.816297520661157,1811,6,3,0,-0.00395369529724121,3.22203779220581,3.22203779220581,-2.61415266990662
26677,LiFe(SiO3)2,128.412755397305,5.08778707583334,4,6.601094,74.651629,15,20,1.546,984,596.749,2.4,0.1,12.28333333333,3.52,0.56,26.16,0.858,1.44,0.18,0.8,0.24736,1811,6,4,0,2.55734157562256,1.7854471206665,1.7854471206665,-2.54112505912781
26679,Li19V12O32,126.683848547203,4.83479062083334,3,7.286327,75.654115,8,64,0,7483,580.471587301587,2.38095238095238,0.301587301587302,12.1071957671857,6.72411186696901,0.616780045351474,35.8296800201562,1.10391534391534,1.99949609473419,0.421264802217183,0.999748047367095,0,2183,3,2,0,1.99975204467773,3.98288059234619,3.98288059234619,-2.25226402282715
26681,Li4V5(P3O11)2,115.610421146886,4.47689738333333,4,6.673628,76.272016,14,62,9.75,2337,428.085405405405,2.43243243243243,0.108108108108108,12.6258043757946,4.62527392257122,0.607742878013148,29.8582907231556,0.8481811541271,1.39371804236669,0.192841490138787,0.815193571950329,0.441563184806428,2183,3,3,0,2.2257866859436,2.1005425453186,2.1005425453186,-2.71011400222778
26685,LiNi4P7O24,70.2488027522943,5.13654329333335,4,10.304507,111.381965,2,69,11.375,1431,302.833055555556,2.41666666666667,0.0277777777777778,12.0662499999917,1.81172839506173,0.578703703703704,21.5185185185185,0.641851851851852,1,0.0540123456790123,0.532407407407408,0.509066358024691,1728,8,3,0,-0.453389883041382,0.824865937232971,0.824865937232971,-2.34850549697876
26691,LiNi2(PO3)5,99.4639956795966,4.94068953333333,4,8.770348,69.94691,7,45,8.125,869,274.703913043478,2.39130434782609,0.0434782608695652,12.4634575569261,1.98487712665406,0.544423440453686,21.7202268431002,0.667485822306238,0.964083175803403,0.0831758034026465,0.510396975425331,0.552930056710775,1728,8,3,0,1.85531187057495,4.25830602645874,4.25830602645874,-2.42630505561829
26695,LiVF3,155.461602841453,3.17626072833334,3,5.366711,90,62,3,5.91,503,559.438,2.4,0.2,11.74516666666,6.72,0.64,40.08,1.284,2.4,0.32,0.48,0.9456,2183,3,1,0,3.56753706932068,1.82751965522766,1.82751965522766,-2.29228138923645
